 Id;Name;BuildId;Duration;CalcPrio;LastRun;NumRan;NumErrors;Verdict;Cycle;LastResults
4568;23;318;0;0;2015-01-01 01:50:59;1;0;0;231;[]
4573;36;318;0.061;0;2015-01-01 01:50:59;1;0;0;231;[]
4572;35;318;0;0;2015-01-01 01:50:59;1;0;0;231;[]
4579;46;318;18.934;0;2015-01-01 01:50:59;1;1;1;231;[]
4578;45;318;3.341;0;2015-01-01 01:50:59;1;0;0;231;[]
4577;43;318;31.258;0;2015-01-01 01:50:59;2;2;1;231;[]
4580;47;318;10.162;0;2015-01-01 01:50:59;1;0;0;231;[]
4575;40;318;0.002;0;2015-01-01 01:50:59;1;0;0;231;[]
4574;37;318;0.622;0;2015-01-01 01:50:59;1;0;0;231;[]
4576;41;318;1.336;0;2015-01-01 01:50:59;2;0;0;231;[]
4631;61;319;0.768;0;2015-01-01 01:58:06;1;0;0;231;[]
4625;54;319;23.439;0;2015-01-01 01:58:06;1;0;0;231;[]
4626;55;319;26.786;0;2015-01-01 01:58:06;1;0;0;231;[]
4627;56;319;0;0;2015-01-01 01:58:06;1;0;0;231;[]
4628;57;319;0.006;0;2015-01-01 01:58:06;1;0;0;231;[]
4629;59;319;31.525;0;2015-01-01 01:58:06;2;0;0;231;[]
4630;60;319;11.028;0;2015-01-01 01:58:06;1;0;0;231;[]
4632;62;319;0.195;0;2015-01-01 01:58:06;1;0;0;231;[]
4624;53;319;0.257;0;2015-01-01 01:58:06;1;0;0;231;[]
4634;64;319;0;0;2015-01-01 01:58:06;1;0;0;231;[]
4635;65;319;1.429;0;2015-01-01 01:58:06;1;0;0;231;[]
4636;66;319;0.004;0;2015-01-01 01:58:06;2;2;1;231;[]
4637;67;319;12.664;0;2015-01-01 01:58:06;1;0;0;231;[]
4638;68;319;21.755;0;2015-01-01 01:58:06;1;0;0;231;[]
4639;69;319;53.387;0;2015-01-01 01:58:06;1;0;0;231;[]
4640;70;319;59.354;0;2015-01-01 01:58:06;1;0;0;231;[]
4641;71;319;16.262;0;2015-01-01 01:58:06;1;0;0;231;[]
4633;63;319;1.425;0;2015-01-01 01:58:06;1;0;0;231;[]
4623;52;319;0.021;0;2015-01-01 01:58:06;1;0;0;231;[]
4613;37;319;0.576;0;2015-01-01 01:58:06;1;0;0;231;[]
4621;50;319;0;0;2015-01-01 01:58:06;1;0;0;231;[]
4604;16;319;0.035;0;2015-01-01 01:58:06;1;0;0;231;[]
4605;17;319;0.34;0;2015-01-01 01:58:06;1;0;0;231;[]
4606;18;319;0.001;0;2015-01-01 01:58:06;2;0;0;231;[]
4607;23;319;0;0;2015-01-01 01:58:06;1;0;0;231;[]
4608;28;319;0.204;0;2015-01-01 01:58:06;1;0;0;231;[]
4609;31;319;0;0;2015-01-01 01:58:06;2;0;0;231;[]
4610;34;319;0.852;0;2015-01-01 01:58:06;1;0;0;231;[]
4611;35;319;0;0;2015-01-01 01:58:06;1;0;0;231;[]
4603;10;319;0.002;0;2015-01-01 01:58:06;1;0;0;231;[]
4622;51;319;0.093;0;2015-01-01 01:58:06;1;0;0;231;[]
4614;40;319;0.001;0;2015-01-01 01:58:06;1;0;0;231;[]
4615;41;319;1.054;0;2015-01-01 01:58:06;2;0;0;231;[]
4616;43;319;20.534;0;2015-01-01 01:58:06;2;0;0;231;[]
4617;45;319;3.413;0;2015-01-01 01:58:06;1;0;0;231;[]
4618;46;319;28.993;0;2015-01-01 01:58:06;1;1;1;231;[]
4619;47;319;10.17;0;2015-01-01 01:58:06;1;0;0;231;[]
4620;48;319;10.114;0;2015-01-01 01:58:06;1;0;0;231;[]
4612;36;319;0.055;0;2015-01-01 01:58:06;1;0;0;231;[]
4668;59;320;35.002;0;2015-01-01 02:09:55;2;0;0;232;[]
4667;57;320;0.005;0;2015-01-01 02:09:55;1;0;0;232;[]
4663;53;320;0.304;0;2015-01-01 02:09:55;1;0;0;232;[]
4665;55;320;28.477;0;2015-01-01 02:09:55;1;0;0;232;[]
4664;54;320;25.799;0;2015-01-01 02:09:55;1;0;0;232;[]
4669;60;320;11.032;0;2015-01-01 02:09:55;1;0;0;232;[]
4666;56;320;0.001;0;2015-01-01 02:09:55;1;0;0;232;[]
4670;61;320;2.129;0;2015-01-01 02:09:55;1;0;0;232;[]
4680;71;320;16.164;0;2015-01-01 02:09:55;1;0;0;232;[]
4672;63;320;1.672;0;2015-01-01 02:09:55;1;0;0;232;[]
4673;64;320;0;0;2015-01-01 02:09:55;1;0;0;232;[]
4674;65;320;1.626;0;2015-01-01 02:09:55;1;0;0;232;[]
4676;67;320;12.792;0;2015-01-01 02:09:55;1;0;0;232;[]
4677;68;320;21.759;0;2015-01-01 02:09:55;1;0;0;232;[]
4678;69;320;55.115;0;2015-01-01 02:09:55;1;0;0;232;[]
4679;70;320;61.021;0;2015-01-01 02:09:55;1;0;0;232;[]
4662;52;320;0.027;0;2015-01-01 02:09:55;1;0;0;232;[]
4671;62;320;0.239;0;2015-01-01 02:09:55;1;0;0;232;[]
4675;66;320;0.01;0;2015-01-01 02:09:55;2;2;1;232;[]
4661;51;320;0.115;0;2015-01-01 02:09:55;1;0;0;232;[]
4659;48;320;10.114;0;2015-01-01 02:09:55;1;0;0;232;[]
4660;50;320;0;0;2015-01-01 02:09:55;1;0;0;232;[]
4642;10;320;0.001;0;2015-01-01 02:09:55;1;0;0;232;[]
4643;16;320;0.045;0;2015-01-01 02:09:55;1;0;0;232;[]
4644;17;320;0.411;0;2015-01-01 02:09:55;1;0;0;232;[]
4645;18;320;0.003;0;2015-01-01 02:09:55;2;0;0;232;[]
4647;28;320;0.263;0;2015-01-01 02:09:55;1;0;0;232;[]
4648;31;320;0.002;0;2015-01-01 02:09:55;2;0;0;232;[]
4649;34;320;0.886;0;2015-01-01 02:09:55;1;0;0;232;[]
4646;23;320;0;0;2015-01-01 02:09:55;1;0;0;232;[]
4651;36;320;0.057;0;2015-01-01 02:09:55;1;0;0;232;[]
4650;35;320;0.001;0;2015-01-01 02:09:55;1;0;0;232;[]
4657;46;320;31.536;0;2015-01-01 02:09:55;1;0;0;232;[]
4656;45;320;3.166;0;2015-01-01 02:09:55;1;0;0;232;[]
4655;43;320;18.244;0;2015-01-01 02:09:55;2;0;0;232;[]
4658;47;320;10.168;0;2015-01-01 02:09:55;1;0;0;232;[]
4653;40;320;0.002;0;2015-01-01 02:09:55;1;0;0;232;[]
4652;37;320;0.563;0;2015-01-01 02:09:55;1;0;0;232;[]
4654;41;320;1.398;0;2015-01-01 02:09:55;2;0;0;232;[]
4708;60;321;11.03;0;2015-01-01 02:18:47;1;0;0;232;[]
4702;53;321;0.248;0;2015-01-01 02:18:47;1;0;0;232;[]
4703;54;321;24.212;0;2015-01-01 02:18:47;1;0;0;232;[]
4704;55;321;24.561;0;2015-01-01 02:18:47;1;0;0;232;[]
4705;56;321;0.001;0;2015-01-01 02:18:47;1;0;0;232;[]
4706;57;321;0.006;0;2015-01-01 02:18:47;1;0;0;232;[]
4707;59;321;27.252;0;2015-01-01 02:18:47;2;0;0;232;[]
4709;61;321;0.777;0;2015-01-01 02:18:47;1;0;0;232;[]
4719;71;321;16.208;0;2015-01-01 02:18:47;1;0;0;232;[]
4711;63;321;1.4;0;2015-01-01 02:18:47;1;0;0;232;[]
4712;64;321;0;0;2015-01-01 02:18:47;1;0;0;232;[]
4713;65;321;1.53;0;2015-01-01 02:18:47;1;0;0;232;[]
4714;66;321;0.014;0;2015-01-01 02:18:47;2;2;1;232;[]
4715;67;321;12.702;0;2015-01-01 02:18:47;1;0;0;232;[]
4716;68;321;21.813;0;2015-01-01 02:18:47;1;0;0;232;[]
4717;69;321;51.158;0;2015-01-01 02:18:47;1;0;0;232;[]
4718;70;321;57.192;0;2015-01-01 02:18:47;1;0;0;232;[]
4710;62;321;0.194;0;2015-01-01 02:18:47;1;0;0;232;[]
4700;51;321;0.092;0;2015-01-01 02:18:47;1;0;0;232;[]
4701;52;321;0.021;0;2015-01-01 02:18:47;1;0;0;232;[]
4698;48;321;10.119;0;2015-01-01 02:18:47;1;0;0;232;[]
4681;10;321;0.001;0;2015-01-01 02:18:47;1;0;0;232;[]
4682;16;321;0.038;0;2015-01-01 02:18:47;1;0;0;232;[]
4683;17;321;0.37;0;2015-01-01 02:18:47;1;0;0;232;[]
4684;18;321;0.001;0;2015-01-01 02:18:47;2;0;0;232;[]
4685;23;321;0.001;0;2015-01-01 02:18:47;1;0;0;232;[]
4686;28;321;0.205;0;2015-01-01 02:18:47;1;0;0;232;[]
4687;31;321;0.001;0;2015-01-01 02:18:47;2;0;0;232;[]
4688;34;321;0.868;0;2015-01-01 02:18:47;1;0;0;232;[]
4699;50;321;0;0;2015-01-01 02:18:47;1;0;0;232;[]
4690;36;321;0.068;0;2015-01-01 02:18:47;1;0;0;232;[]
4691;37;321;0.625;0;2015-01-01 02:18:47;1;0;0;232;[]
4692;40;321;0.002;0;2015-01-01 02:18:47;1;0;0;232;[]
4693;41;321;1.319;0;2015-01-01 02:18:47;2;0;0;232;[]
4694;43;321;17.448;0;2015-01-01 02:18:47;2;0;0;232;[]
4695;45;321;3.287;0;2015-01-01 02:18:47;1;0;0;232;[]
4696;46;321;29.941;0;2015-01-01 02:18:47;1;0;0;232;[]
4697;47;321;10.164;0;2015-01-01 02:18:47;1;0;0;232;[]
4689;35;321;0;0;2015-01-01 02:18:47;1;0;0;232;[]
4747;60;322;11.027;0;2015-01-01 02:27:17;1;0;0;232;[]
4746;59;322;38.882;0;2015-01-01 02:27:17;2;0;0;232;[]
4742;54;322;21.174;0;2015-01-01 02:27:17;1;0;0;232;[]
4744;56;322;0;0;2015-01-01 02:27:17;1;0;0;232;[]
4743;55;322;30.331;0;2015-01-01 02:27:17;1;0;0;232;[]
4748;61;322;2.271;0;2015-01-01 02:27:17;1;0;0;232;[]
4745;57;322;0.006;0;2015-01-01 02:27:17;1;0;0;232;[]
4749;62;322;0.231;0;2015-01-01 02:27:17;1;0;0;232;[]
4754;67;322;12.901;0;2015-01-01 02:27:17;1;0;0;232;[]
4751;64;322;0;0;2015-01-01 02:27:17;1;0;0;232;[]
4752;65;322;1.704;0;2015-01-01 02:27:17;1;0;0;232;[]
4753;66;322;0.027;0;2015-01-01 02:27:17;2;0;0;232;[]
4755;68;322;21.767;0;2015-01-01 02:27:17;1;0;0;232;[]
4756;69;322;56.87;0;2015-01-01 02:27:17;1;0;0;232;[]
4757;70;322;63.052;0;2015-01-01 02:27:17;1;0;0;232;[]
4758;71;322;16.261;0;2015-01-01 02:27:17;1;0;0;232;[]
4741;53;322;0.299;0;2015-01-01 02:27:17;1;0;0;232;[]
4750;63;322;1.534;0;2015-01-01 02:27:17;1;0;0;232;[]
4759;72;322;0.185;0;2015-01-01 02:27:17;4;0;0;232;[]
4740;52;322;0.031;0;2015-01-01 02:27:17;1;0;0;232;[]
4738;50;322;0.001;0;2015-01-01 02:27:17;1;0;0;232;[]
4739;51;322;0.115;0;2015-01-01 02:27:17;1;0;0;232;[]
4720;10;322;0.003;0;2015-01-01 02:27:17;1;0;0;232;[]
4721;16;322;0.044;0;2015-01-01 02:27:17;1;0;0;232;[]
4722;17;322;0.4;0;2015-01-01 02:27:17;1;0;0;232;[]
4723;18;322;0.005;0;2015-01-01 02:27:17;2;0;0;232;[]
4725;28;322;0.239;0;2015-01-01 02:27:17;1;0;0;232;[]
4726;31;322;0;0;2015-01-01 02:27:17;2;0;0;232;[]
4727;34;322;0.995;0;2015-01-01 02:27:17;1;0;0;232;[]
4728;35;322;0.001;0;2015-01-01 02:27:17;1;0;0;232;[]
4724;23;322;0.001;0;2015-01-01 02:27:17;1;0;0;232;[]
4730;37;322;0.7;0;2015-01-01 02:27:17;1;0;0;232;[]
4729;36;322;0.062;0;2015-01-01 02:27:17;1;0;0;232;[]
4736;47;322;10.169;0;2015-01-01 02:27:17;1;0;0;232;[]
4735;46;322;33.893;0;2015-01-01 02:27:17;1;0;0;232;[]
4734;45;322;3.587;0;2015-01-01 02:27:17;1;0;0;232;[]
4737;48;322;10.124;0;2015-01-01 02:27:17;1;0;0;232;[]
4732;41;322;1.275;0;2015-01-01 02:27:17;2;0;0;232;[]
4731;40;322;0.002;0;2015-01-01 02:27:17;1;0;0;232;[]
4733;43;322;17.287;0;2015-01-01 02:27:17;2;0;0;232;[]
4789;62;323;0.239;0;2015-01-02 01:23:23;1;0;0;233;[]
4782;54;323;4.792;0;2015-01-02 01:23:23;1;0;0;233;[]
4783;55;323;31.342;0;2015-01-02 01:23:23;1;0;0;233;[]
4784;56;323;0.001;0;2015-01-02 01:23:23;1;0;0;233;[]
4785;57;323;0.006;0;2015-01-02 01:23:23;1;0;0;233;[]
4786;59;323;41.062;0;2015-01-02 01:23:23;2;0;0;233;[]
4787;60;323;11.031;0;2015-01-02 01:23:23;1;0;0;233;[]
4788;61;323;2.313;0;2015-01-02 01:23:23;1;0;0;233;[]
4799;72;323;0.178;0;2015-01-02 01:23:23;4;0;0;233;[]
4781;53;323;0.307;0;2015-01-02 01:23:23;1;0;0;233;[]
4791;64;323;0;0;2015-01-02 01:23:23;1;0;0;233;[]
4792;65;323;1.78;0;2015-01-02 01:23:23;1;0;0;233;[]
4793;66;323;0.027;0;2015-01-02 01:23:23;2;0;0;233;[]
4794;67;323;12.868;0;2015-01-02 01:23:23;1;0;0;233;[]
4795;68;323;21.783;0;2015-01-02 01:23:23;1;0;0;233;[]
4796;69;323;58.189;0;2015-01-02 01:23:23;1;0;0;233;[]
4797;70;323;63.862;0;2015-01-02 01:23:23;1;0;0;233;[]
4798;71;323;16.281;0;2015-01-02 01:23:23;1;0;0;233;[]
4790;63;323;1.87;0;2015-01-02 01:23:23;1;0;0;233;[]
4780;52;323;0.028;0;2015-01-02 01:23:23;1;0;0;233;[]
4769;36;323;0.067;0;2015-01-02 01:23:23;1;0;0;233;[]
4778;50;323;0;0;2015-01-02 01:23:23;1;0;0;233;[]
4779;51;323;0.113;0;2015-01-02 01:23:23;1;0;0;233;[]
4760;10;323;0.002;0;2015-01-02 01:23:23;1;0;0;233;[]
4761;16;323;0.049;0;2015-01-02 01:23:23;1;0;0;233;[]
4762;17;323;0.4;0;2015-01-02 01:23:23;1;0;0;233;[]
4764;23;323;0.002;0;2015-01-02 01:23:23;1;0;0;233;[]
4765;28;323;0.25;0;2015-01-02 01:23:23;1;0;0;233;[]
4766;31;323;0.001;0;2015-01-02 01:23:23;2;0;0;233;[]
4767;34;323;1.03;0;2015-01-02 01:23:23;1;0;0;233;[]
4763;18;323;0.003;0;2015-01-02 01:23:23;2;0;0;233;[]
4770;37;323;0.704;0;2015-01-02 01:23:23;1;0;0;233;[]
4771;40;323;0.002;0;2015-01-02 01:23:23;1;0;0;233;[]
4772;41;323;1.127;0;2015-01-02 01:23:23;2;0;0;233;[]
4773;43;323;18.35;0;2015-01-02 01:23:23;2;0;0;233;[]
4774;45;323;3.61;0;2015-01-02 01:23:23;1;0;0;233;[]
4775;46;323;31.874;0;2015-01-02 01:23:23;1;0;0;233;[]
4776;47;323;10.178;0;2015-01-02 01:23:23;1;0;0;233;[]
4777;48;323;10.125;0;2015-01-02 01:23:23;1;0;0;233;[]
4768;35;323;0.001;0;2015-01-02 01:23:23;1;0;0;233;[]
4813;53;324;0.136;0;2015-01-02 23:39:18;1;0;0;234;[]
4814;54;324;20.215;0;2015-01-02 23:39:18;1;0;0;234;[]
4815;62;324;0.003;0;2015-01-02 23:39:18;1;0;0;234;[]
4816;63;324;2.192;0;2015-01-02 23:39:18;1;0;0;234;[]
4820;74;324;0.007;0;2015-01-02 23:39:18;1;1;1;234;[]
4818;65;324;1.642;0;2015-01-02 23:39:18;1;0;0;234;[]
4819;73;324;0.001;0;2015-01-02 23:39:18;1;0;0;234;[]
4812;52;324;0.026;0;2015-01-02 23:39:18;1;0;0;234;[]
4817;64;324;0;0;2015-01-02 23:39:18;1;0;0;234;[]
4811;51;324;0.234;0;2015-01-02 23:39:18;1;0;0;234;[]
4810;50;324;0;0;2015-01-02 23:39:18;1;0;0;234;[]
4809;37;324;0.695;0;2015-01-02 23:39:18;1;0;0;234;[]
4801;17;324;0.002;0;2015-01-02 23:39:18;1;0;0;234;[]
4802;18;324;0.082;0;2015-01-02 23:39:18;2;0;0;234;[]
4803;23;324;0.002;0;2015-01-02 23:39:18;1;0;0;234;[]
4804;28;324;0.696;0;2015-01-02 23:39:18;1;0;0;234;[]
4800;16;324;0.131;0;2015-01-02 23:39:18;1;0;0;234;[]
4806;34;324;3.536;0;2015-01-02 23:39:18;1;0;0;234;[]
4807;35;324;0.001;0;2015-01-02 23:39:18;1;0;0;234;[]
4808;36;324;0.054;0;2015-01-02 23:39:18;1;0;0;234;[]
4805;31;324;0;0;2015-01-02 23:39:18;2;0;0;234;[]
4851;63;325;2.045;0;2015-01-03 05:40:37;1;0;0;235;[]
4844;55;325;26.689;0;2015-01-03 05:40:37;1;0;0;235;[]
4845;56;325;0.001;0;2015-01-03 05:40:37;1;0;0;235;[]
4846;57;325;0.003;0;2015-01-03 05:40:37;1;0;0;235;[]
4847;59;325;21.646;0;2015-01-03 05:40:37;2;0;0;235;[]
4848;60;325;11.035;0;2015-01-03 05:40:37;1;0;0;235;[]
4849;61;325;0.852;0;2015-01-03 05:40:37;1;0;0;235;[]
4850;62;325;0.003;0;2015-01-03 05:40:37;1;0;0;235;[]
4852;64;325;0;0;2015-01-03 05:40:37;1;0;0;235;[]
4857;69;325;51.168;0;2015-01-03 05:40:37;1;0;0;235;[]
4854;66;325;0.028;0;2015-01-03 05:40:37;2;0;0;235;[]
4855;67;325;13.804;0;2015-01-03 05:40:37;1;0;0;235;[]
4856;68;325;21.796;0;2015-01-03 05:40:37;1;0;0;235;[]
4843;54;325;21.819;0;2015-01-03 05:40:37;1;0;0;235;[]
4858;70;325;56.557;0;2015-01-03 05:40:37;1;0;0;235;[]
4860;72;325;0.197;0;2015-01-03 05:40:37;4;0;0;235;[]
4861;73;325;0.003;0;2015-01-03 05:40:37;1;0;0;235;[]
4862;74;325;0.004;0;2015-01-03 05:40:37;1;0;0;235;[]
4853;65;325;1.664;0;2015-01-03 05:40:37;1;0;0;235;[]
4842;53;325;0.138;0;2015-01-03 05:40:37;1;0;0;235;[]
4859;71;325;17.409;0;2015-01-03 05:40:37;1;0;0;235;[]
4840;51;325;0.273;0;2015-01-03 05:40:37;1;0;0;235;[]
4841;52;325;0;0;2015-01-03 05:40:37;1;0;0;235;[]
4822;16;325;0.011;0;2015-01-03 05:40:37;1;0;0;235;[]
4823;17;325;0;0;2015-01-03 05:40:37;1;0;0;235;[]
4824;18;325;0.056;0;2015-01-03 05:40:37;2;0;0;235;[]
4825;23;325;0;0;2015-01-03 05:40:37;1;0;0;235;[]
4826;28;325;0.145;0;2015-01-03 05:40:37;1;0;0;235;[]
4827;31;325;0;0;2015-01-03 05:40:37;2;0;0;235;[]
4828;34;325;3.581;0;2015-01-03 05:40:37;1;0;0;235;[]
4829;35;325;0;0;2015-01-03 05:40:37;1;0;0;235;[]
4821;10;325;0.001;0;2015-01-03 05:40:37;1;0;0;235;[]
4831;37;325;0.192;0;2015-01-03 05:40:37;1;0;0;235;[]
4832;40;325;0.002;0;2015-01-03 05:40:37;1;0;0;235;[]
4833;41;325;2.939;0;2015-01-03 05:40:37;2;0;0;235;[]
4834;43;325;21.482;0;2015-01-03 05:40:37;2;0;0;235;[]
4835;45;325;3.353;0;2015-01-03 05:40:37;1;0;0;235;[]
4836;46;325;25.293;0;2015-01-03 05:40:37;1;0;0;235;[]
4837;47;325;10.171;0;2015-01-03 05:40:37;1;0;0;235;[]
4838;48;325;10.145;0;2015-01-03 05:40:37;1;0;0;235;[]
4830;36;325;0.667;0;2015-01-03 05:40:37;1;0;0;235;[]
4839;50;325;0.001;0;2015-01-03 05:40:37;1;0;0;235;[]
4893;63;326;1.567;0;2015-01-03 14:46:33;1;0;0;236;[]
4892;62;326;0.234;0;2015-01-03 14:46:33;1;0;0;236;[]
4891;61;326;2.505;0;2015-01-03 14:46:33;1;0;0;236;[]
4887;56;326;0.001;0;2015-01-03 14:46:33;1;0;0;236;[]
4888;57;326;0.006;0;2015-01-03 14:46:33;1;0;0;236;[]
4894;64;326;0;0;2015-01-03 14:46:33;1;0;0;236;[]
4886;55;326;25.897;0;2015-01-03 14:46:33;1;0;0;236;[]
4889;59;326;29.873;0;2015-01-03 14:46:33;2;0;0;236;[]
4895;65;326;1.596;0;2015-01-03 14:46:33;1;0;0;236;[]
4899;69;326;52.597;0;2015-01-03 14:46:33;1;0;0;236;[]
4897;67;326;12.975;0;2015-01-03 14:46:33;1;0;0;236;[]
4898;68;326;21.753;0;2015-01-03 14:46:33;1;0;0;236;[]
4900;70;326;58.87;0;2015-01-03 14:46:33;1;0;0;236;[]
4901;71;326;16.198;0;2015-01-03 14:46:33;1;0;0;236;[]
4902;72;326;0.226;0;2015-01-03 14:46:33;4;0;0;236;[]
4903;73;326;0;0;2015-01-03 14:46:33;1;0;0;236;[]
4904;74;326;0;0;2015-01-03 14:46:33;1;0;0;236;[]
4885;54;326;4.204;0;2015-01-03 14:46:33;1;0;0;236;[]
4905;75;326;1.65;0;2015-01-03 14:46:33;1;1;1;236;[]
4896;66;326;0.027;0;2015-01-03 14:46:33;2;0;0;236;[]
4884;53;326;0.263;0;2015-01-03 14:46:33;1;0;0;236;[]
4890;60;326;11.035;0;2015-01-03 14:46:33;1;0;0;236;[]
4882;51;326;0.099;0;2015-01-03 14:46:33;1;0;0;236;[]
4883;52;326;0.025;0;2015-01-03 14:46:33;1;0;0;236;[]
4863;10;326;0.002;0;2015-01-03 14:46:33;1;0;0;236;[]
4864;16;326;0.041;0;2015-01-03 14:46:33;1;0;0;236;[]
4865;17;326;0.399;0;2015-01-03 14:46:33;1;0;0;236;[]
4866;18;326;0.001;0;2015-01-03 14:46:33;2;0;0;236;[]
4868;28;326;0.223;0;2015-01-03 14:46:33;1;0;0;236;[]
4869;31;326;0.002;0;2015-01-03 14:46:33;2;0;0;236;[]
4870;34;326;0.926;0;2015-01-03 14:46:33;1;0;0;236;[]
4871;35;326;0;0;2015-01-03 14:46:33;1;0;0;236;[]
4867;23;326;0.001;0;2015-01-03 14:46:33;1;0;0;236;[]
4873;37;326;0.644;0;2015-01-03 14:46:33;1;0;0;236;[]
4874;40;326;0.002;0;2015-01-03 14:46:33;1;0;0;236;[]
4875;41;326;1.534;0;2015-01-03 14:46:33;2;0;0;236;[]
4876;43;326;20.441;0;2015-01-03 14:46:33;2;0;0;236;[]
4877;45;326;3.431;0;2015-01-03 14:46:33;1;0;0;236;[]
4878;46;326;33.561;0;2015-01-03 14:46:33;1;0;0;236;[]
4879;47;326;10.177;0;2015-01-03 14:46:33;1;0;0;236;[]
4880;48;326;10.124;0;2015-01-03 14:46:33;1;0;0;236;[]
4872;36;326;0.069;0;2015-01-03 14:46:33;1;0;0;236;[]
4881;50;326;0.001;0;2015-01-03 14:46:33;1;0;0;236;[]
4919;53;327;0.336;0;2015-01-03 19:11:18;1;0;0;237;[]
4920;54;327;31.72;0;2015-01-03 19:11:18;1;0;0;237;[]
4921;62;327;0.255;0;2015-01-03 19:11:18;1;0;0;237;[]
4922;63;327;2.07;0;2015-01-03 19:11:18;1;0;0;237;[]
4926;74;327;0;0;2015-01-03 19:11:18;1;0;0;237;[]
4924;65;327;1.97;0;2015-01-03 19:11:18;1;0;0;237;[]
4925;73;327;0;0;2015-01-03 19:11:18;1;0;0;237;[]
4927;76;327;207.773;0;2015-01-03 19:11:18;4;1;1;237;[]
4918;52;327;0.038;0;2015-01-03 19:11:18;1;0;0;237;[]
4923;64;327;0.001;0;2015-01-03 19:11:18;1;0;0;237;[]
4917;51;327;0.127;0;2015-01-03 19:11:18;1;0;0;237;[]
4911;31;327;0.002;0;2015-01-03 19:11:18;2;0;0;237;[]
4915;37;327;0.75;0;2015-01-03 19:11:18;1;0;0;237;[]
4914;36;327;0.07;0;2015-01-03 19:11:18;1;0;0;237;[]
4913;35;327;0.003;0;2015-01-03 19:11:18;1;0;0;237;[]
4912;34;327;1.113;0;2015-01-03 19:11:18;2;1;1;237;[]
4910;28;327;0.314;0;2015-01-03 19:11:18;1;0;0;237;[]
4909;23;327;0.001;0;2015-01-03 19:11:18;1;0;0;237;[]
4908;18;327;0.005;0;2015-01-03 19:11:18;2;0;0;237;[]
4907;17;327;0.543;0;2015-01-03 19:11:18;1;0;0;237;[]
4906;16;327;0.048;0;2015-01-03 19:11:18;1;0;0;237;[]
4916;50;327;0;0;2015-01-03 19:11:18;1;0;0;237;[]
4949;76;328;183.368;0;2015-01-03 22:34:15;6;1;1;238;[]
4941;53;328;0.355;0;2015-01-03 22:34:15;1;0;0;238;[]
4942;54;328;33.624;0;2015-01-03 22:34:15;1;0;0;238;[]
4943;62;328;0.272;0;2015-01-03 22:34:15;1;0;0;238;[]
4948;74;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4945;64;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4946;65;328;1.844;0;2015-01-03 22:34:15;1;0;0;238;[]
4947;73;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4940;52;328;0.045;0;2015-01-03 22:34:15;1;0;0;238;[]
4944;63;328;1.887;0;2015-01-03 22:34:15;1;0;0;238;[]
4939;51;328;0.113;0;2015-01-03 22:34:15;1;0;0;238;[]
4936;36;328;0.071;0;2015-01-03 22:34:15;1;0;0;238;[]
4937;37;328;0.728;0;2015-01-03 22:34:15;1;0;0;238;[]
4928;16;328;0.066;0;2015-01-03 22:34:15;1;0;0;238;[]
4929;17;328;0.648;0;2015-01-03 22:34:15;1;0;0;238;[]
4930;18;328;0.002;0;2015-01-03 22:34:15;2;0;0;238;[]
4931;23;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4938;50;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4933;31;328;0.001;0;2015-01-03 22:34:15;2;0;0;238;[]
4934;34;328;1.08;0;2015-01-03 22:34:15;2;1;1;238;[]
4935;35;328;0;0;2015-01-03 22:34:15;1;0;0;238;[]
4932;28;328;0.453;0;2015-01-03 22:34:15;1;0;0;238;[]
4962;52;329;0.022;0;2015-01-03 23:35:01;1;0;0;239;[]
4970;74;329;0;0;2015-01-03 23:35:01;1;0;0;239;[]
4969;73;329;0;0;2015-01-03 23:35:01;1;0;0;239;[]
4968;65;329;1.436;0;2015-01-03 23:35:01;1;0;0;239;[]
4967;64;329;0;0;2015-01-03 23:35:01;1;0;0;239;[]
4966;63;329;1.519;0;2015-01-03 23:35:01;1;0;0;239;[]
4965;62;329;0.201;0;2015-01-03 23:35:01;1;0;0;239;[]
4964;54;329;26.503;0;2015-01-03 23:35:01;1;0;0;239;[]
4963;53;329;0.265;0;2015-01-03 23:35:01;1;0;0;239;[]
4961;51;329;0.092;0;2015-01-03 23:35:01;1;0;0;239;[]
4971;76;329;0.354;0;2015-01-03 23:35:01;6;0;0;239;[]
4959;37;329;0.566;0;2015-01-03 23:35:01;1;0;0;239;[]
4950;16;329;0.038;0;2015-01-03 23:35:01;1;0;0;239;[]
4951;17;329;0.354;0;2015-01-03 23:35:01;1;0;0;239;[]
4952;18;329;0.001;0;2015-01-03 23:35:01;2;0;0;239;[]
4953;23;329;0;0;2015-01-03 23:35:01;1;0;0;239;[]
4960;50;329;0;0;2015-01-03 23:35:01;1;0;0;239;[]
4955;31;329;0.001;0;2015-01-03 23:35:01;2;0;0;239;[]
4956;34;329;0.865;0;2015-01-03 23:35:01;2;1;1;239;[]
4957;35;329;0.001;0;2015-01-03 23:35:01;1;0;0;239;[]
4958;36;329;0.058;0;2015-01-03 23:35:01;1;0;0;239;[]
4954;28;329;0.204;0;2015-01-03 23:35:01;1;0;0;239;[]
